2026-01-18 01:44:11,927 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.common.sac.sam_component_base | [solace_ai_connector.orchestrator-agent_app_implicit_flow.<unnamed>]  Async initialization completed successfully.
2026-01-18 01:44:11,927 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>]  [_start_listener] FastAPI/Uvicorn server starting in background thread on http://127.0.0.1:8000
2026-01-18 01:44:11,929 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.api.main | Mounted 1 community platform routers
2026-01-18 01:44:11,929 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.api.main | No enterprise package detected - running in community mode (no platform endpoints available)
2026-01-18 01:44:11,929 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.api.main | Registered shared exception handlers
2026-01-18 01:44:11,930 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.api.main | Platform Service dependencies initialized successfully
2026-01-18 01:44:11,930 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  FastAPI/Uvicorn server starting in background thread on http://127.0.0.1:8001
2026-01-18 01:44:11,930 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Scheduling agent health check every 10 seconds (TTL: 60 seconds)
2026-01-18 01:44:11,930 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Scheduling gateway health check every 10 seconds (TTL: 60 seconds)
2026-01-18 01:44:11,931 | INFO  | Thread-20 (run) | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Late initialization complete
2026-01-18 01:44:11,931 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.common.sac.sam_component_base | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Initializing asyncio event loop in dedicated thread...
2026-01-18 01:44:11,931 | INFO  | Thread-20 (run) | solace_agent_mesh.common.sac.sam_component_base | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Async operations thread started.
2026-01-18 01:44:11,931 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.common.sac.sam_component_base | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Starting _async_setup_and_run as an asyncio task. Will run event loop forever (or until stop_signal).
2026-01-18 01:44:12,115 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>]  [_start_listener] FastAPI startup event triggered.
2026-01-18 01:44:12,115 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [EnsureVizFlow] Initializing internal A2A visualization flow...
2026-01-18 01:44:12,116 | INFO  | PlatformService_FastAPI_Thread | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  Enterprise package not available - no background tasks to start
2026-01-18 01:44:12,117 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.components.visualization_forwarder_component | [solace_ai_connector.gdk-gateway-d98a9133_viz_flow.gdk-gateway-d98a9133_viz_forwarder]  VisualizationForwarderComponent initialized.
2026-01-18 01:44:12,117 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [EnsureVizFlow] Internal visualization app started.
2026-01-18 01:44:12,117 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>]  Task logging is enabled. Ensuring flow is running...
2026-01-18 01:44:12,118 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [EnsureTaskLogFlow] Initializing internal A2A task logger flow...
2026-01-18 01:44:12,118 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.components.task_logger_forwarder | [solace_ai_connector.gdk-gateway-d98a9133_task_log_flow.gdk-gateway-d98a9133_task_log_forwarder]  TaskLoggerForwarderComponent initialized.
2026-01-18 01:44:12,118 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [EnsureTaskLogFlow] Internal task logger app started.
2026-01-18 01:44:12,118 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [EnsureTaskLogFlow] Obtained reference to internal task logger BrokerInput component.
2026-01-18 01:44:12,118 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>]  Starting task logger processor task.
2026-01-18 01:44:12,119 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [VizMsgProcessor] Starting visualization message processor loop...
2026-01-18 01:44:12,119 | INFO  | FastAPI_Thread | solace_agent_mesh.gateway.http_sse.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>] [TaskLoggerLoop] Starting task logger loop...
2026-01-18 01:44:12,851 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.services.platform.component | [solace_ai_connector.platform_service_app_implicit_flow.<unnamed>]  New gateway discovered: gdk-gateway-d98a9133 (type: http_sse)
2026-01-18 01:44:12,852 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.gateway.base.component | [solace_ai_connector.a2a_webui_app_implicit_flow.<unnamed>]  New gateway discovered: gdk-gateway-d98a9133 (type: http_sse)
2026-01-18 01:44:12,852 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.agent.protocol.event_handlers | [solace_ai_connector.orchestrator-agent_app_implicit_flow.<unnamed>]  Registered new agent 'gdk-gateway-d98a9133' in registry.
2026-01-18 01:44:12,934 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.core_a2a.service | [CoreA2AService-Platform]Added new agent via discovery: OrchestratorAgent
2026-01-18 01:44:12,934 | INFO  | <unnamed>_AsyncOpsThread | solace_agent_mesh.core_a2a.service | [CoreA2AService-WebUI]Added new agent via discovery: OrchestratorAgent
